Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,T:System.Web.HttpContext,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,T:System.Web.HttpContext,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,P:System.Web.HttpContext.Current,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,T:System.Web.HttpResponse,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,P:System.Web.HttpContext.Response,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,T:System.Web.HttpCookieCollection,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,P:System.Web.HttpResponse.Cookies,,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,105,16,M:System.Web.HttpCookieCollection.Add(System.Web.HttpCookie),,,,,HttpContext.Current.Response.Cookies.Add(cookie);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,104,16,P:System.Web.HttpCookie.Expires,,,,,cookie.Expires = DateTime.Now.AddYears(1);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,103,20,P:System.Web.HttpCookie.Domain,,,,,"cookie.Domain = "".geonorge.no"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,102,16,T:System.Web.HttpRequest,,,,,"if (!Request.IsLocal)                      cookie.Domain = "".geonorge.no"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,102,16,P:System.Web.HttpApplication.Request,,,,,"if (!Request.IsLocal)                      cookie.Domain = "".geonorge.no"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,102,16,P:System.Web.HttpRequest.IsLocal,,,,,"if (!Request.IsLocal)                      cookie.Domain = "".geonorge.no"";"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,100,20,T:System.Web.HttpCookie,,,,,"cookie = new HttpCookie(""_culture"", Culture.EnglishCode);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,100,20,"M:System.Web.HttpCookie.#ctor(System.String,System.String)",,,,,"cookie = new HttpCookie(""_culture"", Culture.EnglishCode);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,98,20,T:System.Web.HttpCookie,,,,,"cookie = new HttpCookie(""_culture"", Culture.NorwegianCode);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,98,20,"M:System.Web.HttpCookie.#ctor(System.String,System.String)",,,,,"cookie = new HttpCookie(""_culture"", Culture.NorwegianCode);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,T:System.Web.HttpRequest,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpApplication.Request,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpRequest.UserLanguages,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,T:System.Web.HttpRequest,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpApplication.Request,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpRequest.UserLanguages,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,T:System.Web.HttpRequest,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpApplication.Request,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,90,16,P:System.Web.HttpRequest.UserLanguages,,,,,var cultureName = Request.UserLanguages != null && Request.UserLanguages.Length > 0 ?                      Request.UserLanguages[0] : null;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,84,12,T:System.Web.HttpContext,,,,,"var lang = Context.Request.QueryString[""lang""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,84,12,P:System.Web.HttpApplication.Context,,,,,"var lang = Context.Request.QueryString[""lang""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,84,12,T:System.Web.HttpRequest,,,,,"var lang = Context.Request.QueryString[""lang""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,84,12,P:System.Web.HttpContext.Request,,,,,"var lang = Context.Request.QueryString[""lang""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,84,12,P:System.Web.HttpRequest.QueryString,,,,,"var lang = Context.Request.QueryString[""lang""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,T:System.Web.HttpContext,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,P:System.Web.HttpApplication.Context,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,T:System.Web.HttpRequest,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,P:System.Web.HttpContext.Request,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,T:System.Web.HttpCookieCollection,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,P:System.Web.HttpRequest.Cookies,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,T:System.Web.HttpCookie,,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,82,12,P:System.Web.HttpCookieCollection.Item(System.String),,,,,"var cookie = Context.Request.Cookies[""_culture""];"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,80,12,T:System.Web.HttpContext,,,,,ValidateReturnUrl(Context.Request.QueryString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,80,12,P:System.Web.HttpApplication.Context,,,,,ValidateReturnUrl(Context.Request.QueryString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,80,12,T:System.Web.HttpRequest,,,,,ValidateReturnUrl(Context.Request.QueryString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,80,12,P:System.Web.HttpContext.Request,,,,,ValidateReturnUrl(Context.Request.QueryString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,80,12,P:System.Web.HttpRequest.QueryString,,,,,ValidateReturnUrl(Context.Request.QueryString);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,73,12,T:System.Web.HttpServerUtility,,,,,Exception ex = Server.GetLastError().GetBaseException();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,73,12,P:System.Web.HttpApplication.Server,,,,,Exception ex = Server.GetLastError().GetBaseException();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,73,12,M:System.Web.HttpServerUtility.GetLastError,,,,,Exception ex = Server.GetLastError().GetBaseException();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,66,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"solrFacility.AddCore(SolrCores.ArticlesEnglish, typeof(ArticleIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/articles_en"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,66,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"solrFacility.AddCore(SolrCores.ArticlesEnglish, typeof(ArticleIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/articles_en"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,65,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"solrFacility.AddCore(SolrCores.Articles, typeof(ArticleIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/articles"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,65,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"solrFacility.AddCore(SolrCores.Articles, typeof(ArticleIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/articles"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,64,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"solrFacility.AddCore(SolrCores.ApplicationsEnglish, typeof(ApplicationIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/applications_en"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,64,12,P:System.Web.Configuration.WebConfigurationManager.AppSettings,,,,,"solrFacility.AddCore(SolrCores.ApplicationsEnglish, typeof(ApplicationIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/applications_en"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Kartverket.Metadatakatalog\Kartverket.Metadatakatalog.csproj,File,Kartverket.Metadatakatalog\Global.asax.cs,63,12,T:System.Web.Configuration.WebConfigurationManager,,,,,"solrFacility.AddCore(SolrCores.Applications, typeof(ApplicationIndexDoc), WebConfigurationManager.AppSettings[""SolrServerUrl""] + ""/solr/applications"");"
